date,T8,T9,T10,T11,source_file
2025-08-15 23:09:18.237,26.925,26.958,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:19.237,26.926,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:20.238,26.925,26.959,27.198,27.029,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:21.238,26.925,26.959,27.198,27.029,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:22.238,26.926,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:23.239,26.925,26.958,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:24.239,26.925,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:25.240,26.926,26.959,27.197,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:26.240,26.926,26.959,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:27.241,26.926,26.959,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:28.241,26.926,26.959,27.197,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:29.242,26.927,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:30.242,26.926,26.958,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:31.242,26.925,26.958,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:32.243,26.925,26.959,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:33.243,26.926,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:34.244,26.926,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:35.244,26.926,26.959,27.198,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:36.245,26.925,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:37.245,26.926,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:38.246,26.927,26.96,27.197,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:39.247,26.926,26.959,27.197,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:40.247,26.927,26.959,27.198,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:41.247,26.927,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:42.248,26.926,26.958,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:43.248,26.926,26.958,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:44.249,26.927,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:45.249,26.926,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:46.250,26.926,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:47.250,26.927,26.959,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:48.251,26.926,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:49.252,26.927,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:50.252,26.928,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:51.252,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:52.253,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:53.253,26.927,26.961,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:54.254,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:55.254,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:56.255,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:57.255,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:58.256,26.928,26.96,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:09:59.256,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:00.257,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:01.257,26.927,26.959,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:02.257,26.927,26.959,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:03.258,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:04.258,26.928,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:05.258,26.928,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:06.259,26.929,26.961,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:07.260,26.929,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:08.260,26.929,26.961,27.201,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:09.261,26.928,26.96,27.201,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:10.261,26.928,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:11.262,26.929,26.961,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:12.262,26.93,26.961,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:13.263,26.93,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:14.263,26.929,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:15.263,26.929,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:16.264,26.929,26.961,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:17.264,26.929,26.96,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:18.264,26.929,26.96,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:19.264,26.929,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:20.265,26.929,26.961,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:21.265,26.93,26.962,27.201,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:22.266,26.929,26.963,27.201,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:23.266,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:24.266,26.929,26.962,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:25.267,26.929,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:26.267,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:27.268,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:28.268,26.928,26.962,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:29.269,26.929,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:30.269,26.929,26.962,27.199,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:31.270,26.93,26.962,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:32.270,26.93,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:33.270,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:34.270,26.929,26.963,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:35.271,26.929,26.963,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:36.272,26.929,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:37.272,26.93,26.961,27.2,27.035,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:38.272,26.929,26.962,27.2,27.035,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:39.273,26.929,26.962,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:40.274,26.928,26.962,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:41.274,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:42.274,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:43.275,26.929,26.962,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:44.275,26.929,26.962,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:45.276,26.929,26.962,27.202,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:46.276,26.929,26.962,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:47.277,26.929,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:48.278,26.928,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:49.278,26.929,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:50.279,26.929,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:51.279,26.927,26.96,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:52.280,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:53.280,26.927,26.962,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:54.281,26.928,26.962,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:55.281,26.927,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:56.281,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:57.282,26.929,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:58.283,26.929,26.961,27.201,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:10:59.283,26.929,26.961,27.201,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:00.283,26.929,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:01.284,26.929,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:02.284,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:03.285,26.929,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:04.285,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:05.285,26.927,26.962,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:06.286,26.927,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:07.286,26.928,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:08.286,26.929,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:09.287,26.928,26.961,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:10.287,26.927,26.961,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:11.287,26.927,26.96,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:12.288,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:13.288,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:14.289,26.926,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:15.289,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:16.290,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:17.290,26.927,26.961,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:18.291,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:19.291,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:20.291,26.928,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:21.292,26.927,26.962,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:22.293,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:23.293,26.928,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:24.293,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:25.294,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:26.294,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:27.295,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:28.295,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:29.296,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:30.296,26.928,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:31.296,26.928,26.959,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:32.296,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:33.297,26.927,26.961,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:34.297,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:35.298,26.928,26.959,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:36.298,26.927,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:37.298,26.928,26.96,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:38.299,26.928,26.959,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:39.299,26.928,26.96,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:40.299,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:41.300,26.926,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:42.301,26.926,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:43.301,26.926,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:44.302,26.926,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:45.302,26.927,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:46.303,26.926,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:47.303,26.926,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:48.304,26.927,26.96,27.198,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:49.304,26.926,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:50.305,26.926,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:51.305,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:52.306,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:53.306,26.926,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:54.306,26.926,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:55.307,26.926,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:56.307,26.927,26.96,27.199,27.03,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:57.308,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:58.308,26.927,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:11:59.309,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:00.309,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:01.310,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:02.310,26.927,26.961,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:03.311,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:04.311,26.926,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:05.312,26.927,26.961,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:06.313,26.927,26.961,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:07.313,26.926,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:08.313,26.926,26.961,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:09.314,26.927,26.962,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:10.314,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:11.314,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:12.315,26.928,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:13.316,26.927,26.959,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:14.316,26.927,26.96,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:15.316,26.926,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:16.317,26.927,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:17.317,26.927,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:18.318,26.926,26.959,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:19.318,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:20.319,26.928,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:21.320,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:22.320,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:23.320,26.926,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:24.321,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:25.321,26.928,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:26.321,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:27.322,26.929,26.961,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:28.323,26.929,26.962,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:29.323,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:30.324,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:31.324,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:32.325,26.927,26.96,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:33.325,26.927,26.96,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:34.326,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:35.326,26.927,26.959,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:36.326,26.927,26.959,27.199,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:37.327,26.928,26.96,27.199,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:38.328,26.928,26.96,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:39.328,26.928,26.959,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:40.329,26.927,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:41.329,26.927,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:42.329,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:43.330,26.929,26.962,27.2,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:44.330,26.929,26.962,27.199,27.031,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:45.330,26.927,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:46.331,26.929,26.96,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:47.331,26.929,26.961,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:48.332,26.929,26.961,27.202,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:49.332,26.929,26.96,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:50.333,26.928,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:51.333,26.928,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:52.334,26.928,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:53.334,26.928,26.962,27.202,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:54.334,26.929,26.96,27.202,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:55.335,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:56.335,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:57.336,26.929,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:58.336,26.928,26.961,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:12:59.337,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:00.337,26.929,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:01.338,26.928,26.96,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:02.338,26.929,26.962,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:03.339,26.929,26.962,27.202,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:04.339,26.927,26.961,27.201,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:05.340,26.929,26.961,27.2,27.033,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:06.340,26.929,26.96,27.2,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:07.341,26.928,26.96,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:08.341,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:09.341,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:10.342,26.928,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:11.343,26.929,26.962,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:12.343,26.929,26.963,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:13.344,26.929,26.963,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:14.344,26.928,26.961,27.2,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:15.344,26.928,26.962,27.201,27.032,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:16.345,26.929,26.962,27.201,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:17.345,26.929,26.961,27.2,27.035,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:18.346,26.929,26.96,27.202,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:19.347,26.929,26.963,27.202,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:20.347,26.93,26.963,27.201,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:21.348,26.93,26.962,27.202,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-15 23:13:22.348,26.929,26.962,27.202,27.034,uploaded:Log_192.168.77.10_2025_08_15.txt
